Horizonte,Bloco,Target_QID,Target_Periodo,Modelo,Alpha,N_Treino,Feature,Beta_Padronizado,Importancia_Normalizada,Rank_Importancia
H1,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,334,Segmento=INTERNACIONAL,169.4214778485227,0.005477247404391945,26
H1,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,334,Segmento=REFINO / RTC,2683.7325662185417,0.08676271402581685,3
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Custo_t,9368.020006003508,0.2681050187664863,1
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Custo_t_1,4590.492129010065,0.13137610483399198,4
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Custo_t_4,1344.4821885726685,0.038477973164818075,6
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Receita_t,5798.035593584726,0.1659350044759294,2
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Receita_t_1,-5624.35971925521,0.1609645439606273,3
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Receita_t_4,985.1606067697468,0.028194485365823318,7
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Despesas_t,-479.8633510520378,0.013733293978525627,12
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Despesas_t_1,58.62660843467898,0.0016778452591392945,20
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Despesas_t_4,-291.73071989619785,0.00834909298682185,15
H1,Validação,62,2T21,Ridge Contábil,0.1,338,EBIT_t,438.4941111927368,0.012549340397969086,14
H1,Validação,62,2T21,Ridge Contábil,0.1,338,EBIT_t_1,-526.5461974829669,0.015069318603837745,11
H1,Validação,62,2T21,Ridge Contábil,0.1,338,EBIT_t_4,449.89803636671235,0.012875711346240007,13
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Trimestre_Sin,-69.16680528527813,0.0019794970140054645,19
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Trimestre_Cos,-537.7521441683158,0.015390023570783413,9
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,268.506217022498,0.0076844268380726714,17
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=DISTRIBUIÇÃO,746.5053773305563,0.021364369212515617,8
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=E&P,529.6106585029803,0.015157020954895207,10
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=GÁS & ENERGIA / G&EBC,281.7165377946525,0.00806249534094308,16
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=INTERNACIONAL,216.75328958722292,0.006203300669217025,18
H1,Validação,62,2T21,Ridge Contábil,0.1,338,Segmento=REFINO / RTC,2335.885977364454,0.06685113325935767,5
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Custo_t,5365.222930369425,0.18252142208363414,1
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Custo_t_1,2483.834085707361,0.08449843285671169,4
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Custo_t_4,1949.9260068697497,0.06633522452854033,5
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Receita_t,4419.401316736922,0.1503451810964297,2
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Receita_t_1,572.2055112370319,0.01946606226628587,14
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Receita_t_4,1655.8381143688162,0.05633054419121214,6
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Despesas_t,-847.8028531117398,0.02884170600267346,8
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Despesas_t_1,-650.7286582164716,0.02213736905803976,13
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Despesas_t_4,-331.8902530193096,0.011290692249503692,19
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,EBIT_t,-211.0339427174953,0.0071792385577650625,27
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,EBIT_t_1,-1301.3475269025298,0.044271003147098545,7
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,EBIT_t_4,222.50934666556435,0.007569624395365569,25
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Trimestre_Sin,-226.405494759126,0.007702168839448221,24
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Trimestre_Cos,-429.26455568173424,0.014603303193542168,16
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Brent_t,835.6210028613647,0.02842728731771581,9
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Brent_t_1,-801.7320327930333,0.027274406423464573,11
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Brent_t_4,214.34085825399075,0.0072917376904693305,26
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,USD_BRL_t,292.93299581517283,0.009965391497296671,21
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,USD_BRL_t_1,-369.454612313622,0.012568607513611158,18
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,USD_BRL_t_4,296.3190703830707,0.010080583569170447,20
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Brent_BRL_t,246.06792681672746,0.008371072090506448,22
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Brent_Var_AA,833.1072550323503,0.02834177123861418,10
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,USD_BRL_Var_AA,513.3548169746103,0.01746399962195755,15
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,125.206467840122,0.004259443244173701,29
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=DISTRIBUIÇÃO,754.7752111098191,0.0256769656495436,12
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=E&P,387.57504377124485,0.013185052899262003,17
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=GÁS & ENERGIA / G&EBC,238.0615445849682,0.008098700133245536,23
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=INTERNACIONAL,170.66671114421723,0.005805971387331425,28
H1,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,338,Segmento=REFINO / RTC,2648.405237770854,0.09009703725738707,3
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Custo_t,9723.692648892089,0.26266553840415713,1
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Custo_t_1,5040.1714058978,0.13614985415342443,4
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Custo_t_4,2095.6893595939305,0.0566107335805521,5
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Receita_t,6547.2223588398865,0.17685973302872335,3
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Receita_t_1,-6893.381580843934,0.1862105117610825,2
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Receita_t_4,554.4817718368267,0.014978183535182554,9
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Despesas_t,-501.3022919660573,0.013541649368926255,11
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Despesas_t_1,368.13926064513987,0.009944524225175057,12
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Despesas_t_4,-318.87201966268367,0.008613671138223705,14
H1,Validação,63,3T21,Ridge Contábil,0.1,342,EBIT_t,572.5639052711601,0.015466635143591438,7
H1,Validação,63,3T21,Ridge Contábil,0.1,342,EBIT_t_1,-26.994065229784308,0.000729189098557749,20
H1,Validação,63,3T21,Ridge Contábil,0.1,342,EBIT_t_4,367.0921816928852,0.009916239542937907,13
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Trimestre_Sin,114.1787229818845,0.00308430313763084,19
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Trimestre_Cos,-565.6733585895194,0.015280501210796023,8
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,266.3245473120322,0.007194209353987439,15
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=DISTRIBUIÇÃO,553.8511022172113,0.014961147293790214,10
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=E&P,242.9154105765057,0.006561859718284567,16
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=GÁS & ENERGIA / G&EBC,201.5163367361996,0.005443548968207903,17
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=INTERNACIONAL,162.7547451850037,0.0043964843722946465,18
H1,Validação,63,3T21,Ridge Contábil,0.1,342,Segmento=REFINO / RTC,1902.4763893785826,0.05139148296447436,6
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Custo_t,5545.6212334971915,0.19383004592314654,1
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Custo_t_1,2490.101777481484,0.08703380947965877,4
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Custo_t_4,2117.954572132306,0.0740265544101464,5
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Receita_t,4693.948656885572,0.16406246395433402,2
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Receita_t_1,277.4016626645857,0.009695717530915119,19
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Receita_t_4,1619.2229696987677,0.056594933076344,6
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Despesas_t,-948.1883720999317,0.03314099322142542,7
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Despesas_t_1,-417.5553751174411,0.014594357264358464,15
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Despesas_t_4,-304.5956278247356,0.010646198512916892,18
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,EBIT_t,-185.545452485853,0.006485167677685772,25
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,EBIT_t_1,-892.0726653689428,0.031179642174408786,9
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,EBIT_t_4,-95.09241581425414,0.003323661416485948,27
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Trimestre_Sin,-67.18567395942816,0.0023482675286716557,28
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Trimestre_Cos,-460.82853669235016,0.01610683684818589,14
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Brent_t,786.4429330608962,0.027487681436007102,11
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Brent_t_1,-867.369361502216,0.030316214558036663,10
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Brent_t_4,273.2314432421842,0.009549960403242708,21
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,USD_BRL_t,530.9125114667002,0.01855640552174319,13
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,USD_BRL_t_1,-217.0292209596234,0.007585585472583794,22
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,USD_BRL_t_4,4.535849055504252,0.00015853658115313029,29
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Brent_BRL_t,402.7737598290387,0.014077711599331227,16
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Brent_Var_AA,926.2216551291361,0.03237321453983937,8
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,USD_BRL_Var_AA,399.99454800929004,0.013980572842108113,17
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,101.81470534378707,0.003558618265025776,26
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=DISTRIBUIÇÃO,715.2692311257479,0.025000024718436736,12
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=E&P,275.5308191025754,0.009630327977919845,20
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=GÁS & ENERGIA / G&EBC,205.47150286072858,0.007181621167134318,23
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=INTERNACIONAL,193.62917932015662,0.006767709358329032,24
H1,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,342,Segmento=REFINO / RTC,2595.1992447878706,0.09070716654042524,3
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Custo_t,11230.578697403134,0.31753902466612666,1
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Custo_t_1,3772.074611647105,0.10665353277184596,4
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Custo_t_4,1330.409870192378,0.03761667710718784,6
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Receita_t,7050.21573755807,0.19934134200115877,2
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Receita_t_1,-5954.253115509944,0.1683535441812509,3
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Receita_t_4,248.8732319500821,0.007036766801448025,14
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Despesas_t,-442.48375300218777,0.012511007949342042,10
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Despesas_t_1,318.6631768269212,0.009010042767433514,12
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Despesas_t_4,-322.32532159807846,0.00911358808866334,11
H1,Validação,64,4T21,Ridge Contábil,0.1,346,EBIT_t,695.6553656694346,0.01966930932682111,7
H1,Validação,64,4T21,Ridge Contábil,0.1,346,EBIT_t_1,-239.2620173403721,0.00676501449061387,15
H1,Validação,64,4T21,Ridge Contábil,0.1,346,EBIT_t_4,275.2829735410127,0.007783489104227283,13
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Trimestre_Sin,119.11613616242305,0.0033679494813352285,19
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Trimestre_Cos,-640.1186797686214,0.01809903716638373,8
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,224.2460407713152,0.006340445224628468,16
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=DISTRIBUIÇÃO,457.1004964308332,0.01292428909692888,9
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=E&P,-31.21091953734226,0.0008824732202902672,20
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=GÁS & ENERGIA / G&EBC,182.75474718966402,0.005167299543444653,17
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=INTERNACIONAL,126.71959987139167,0.0035829336344482352,18
H1,Validação,64,4T21,Ridge Contábil,0.1,346,Segmento=REFINO / RTC,1706.2098085173789,0.04824223337642127,5
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Custo_t,6405.473742391813,0.22094151196367814,1
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Custo_t_1,2388.263675166506,0.08237744912871768,4
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Custo_t_4,1536.568679222639,0.05300026522264926,5
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Receita_t,5255.1427725406675,0.1812635936770825,2
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Receita_t_1,366.95057630803194,0.01265708336432369,18
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Receita_t_4,1246.3915450883226,0.04299129830914454,6
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Despesas_t,-915.0622597843919,0.031562886267046196,9
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Despesas_t_1,-397.9451294289959,0.013726166418066297,16
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Despesas_t_4,-281.991707061708,0.009726630164308206,20
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,EBIT_t,-136.5609804401648,0.004710344731258866,24
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,EBIT_t_1,-941.8854312805155,0.03248808747844039,8
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,EBIT_t_4,-121.89342088067976,0.004204422309870584,27
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Trimestre_Sin,-74.47425324653211,0.002568811422293108,28
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Trimestre_Cos,-485.381315276431,0.016742068735114277,14
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Brent_t,724.2870267232411,0.02498255042727819,11
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Brent_t_1,-893.9698901120187,0.030835355371794906,10
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Brent_t_4,471.2983205288211,0.01625630948019434,15
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,USD_BRL_t,537.9904931826595,0.018556696626388404,13
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,USD_BRL_t_1,-196.96582503435334,0.006793865518526606,21
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,USD_BRL_t_4,125.56514435448025,0.004331069638146274,26
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Brent_BRL_t,311.8809420306995,0.010757587909366538,19
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Brent_Var_AA,1080.34842125195,0.03726403748395507,7
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,USD_BRL_Var_AA,378.8053956146688,0.013065987031250052,17
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,56.9002169194234,0.0019626370293330414,29
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=DISTRIBUIÇÃO,657.7216792403,0.02268653781232725,12
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=E&P,131.20627594384578,0.0045256469938057,25
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=GÁS & ENERGIA / G&EBC,186.59775612009906,0.00643624375405059,22
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=INTERNACIONAL,184.60016999572574,0.006367341793579528,23
H1,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,346,Segmento=REFINO / RTC,2499.5937465794627,0.08621751393800972,3
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Custo_t,11961.720667349553,0.3464456189373954,1
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Custo_t_1,3635.3396190241174,0.10528982571865311,4
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Custo_t_4,400.4231705282929,0.011597399488621143,11
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Receita_t,7457.075166541364,0.21597821027428674,2
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Receita_t_1,-5214.423972839933,0.15102462186761678,3
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Receita_t_4,469.4595998730766,0.013596891799026423,9
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Despesas_t,-515.2293130160646,0.014922513508425777,8
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Despesas_t_1,271.54521550962505,0.007864725558548384,14
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Despesas_t_4,-336.1945304256345,0.00973715449605828,12
H1,Validação,65,1T22,Ridge Contábil,0.1,350,EBIT_t,671.9557328925432,0.019461758575914867,6
H1,Validação,65,1T22,Ridge Contábil,0.1,350,EBIT_t_1,-334.7751260462166,0.009696044488357453,13
H1,Validação,65,1T22,Ridge Contábil,0.1,350,EBIT_t_4,223.8167996049249,0.006482374218900431,17
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Trimestre_Sin,24.519022792028245,0.0007101409791411323,20
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Trimestre_Cos,-643.7533057666022,0.018644935679535665,7
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,228.49418043198187,0.006617844536315452,16
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=DISTRIBUIÇÃO,263.01556113631085,0.00761768238885199,15
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=E&P,-421.60405454477893,0.01221085842791592,10
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=GÁS & ENERGIA / G&EBC,163.73469855424878,0.0047422248487201625,18
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=INTERNACIONAL,68.2020017412172,0.0019753249020854125,19
H1,Validação,65,1T22,Ridge Contábil,0.1,350,Segmento=REFINO / RTC,1221.6974278032858,0.035383849305629725,5
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Custo_t,6795.731306736323,0.22785776989291429,1
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Custo_t_1,2690.6614205275587,0.09021664970929352,3
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Custo_t_4,1137.3263227909977,0.03813403265293646,5
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Receita_t,5585.895725304026,0.18729253488296033,2
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Receita_t_1,778.0508150741117,0.026087688812889975,11
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Receita_t_4,970.6207359651105,0.03254447039270066,8
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Despesas_t,-954.4493714825171,0.03200225192042577,10
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Despesas_t_1,-388.6423533724807,0.01303100077509044,18
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Despesas_t_4,-270.8375819014869,0.00908106054076761,21
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,EBIT_t,-155.51388755761792,0.005214309690427427,25
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,EBIT_t_1,-964.5055976458069,0.03233943259512882,9
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,EBIT_t_4,-66.17294067881045,0.0022187485069316455,29
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Trimestre_Sin,-154.53864360333222,0.0051816102056339635,26
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Trimestre_Cos,-463.4067372347461,0.015537816451776607,15
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Brent_t,684.8190438852496,0.02296167006562098,12
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Brent_t_1,-997.8706734272423,0.03345814836194114,7
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Brent_t_4,594.7802148654333,0.01994270921237358,13
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,USD_BRL_t,420.8711393361696,0.01411161726279101,16
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,USD_BRL_t_1,-231.05021667755312,0.00774700833937262,22
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,USD_BRL_t_4,338.88490719985646,0.011362656308730745,19
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Brent_BRL_t,409.5001920664477,0.013730354589282944,17
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Brent_Var_AA,1095.5407085594152,0.03673298007409538,6
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,USD_BRL_Var_AA,326.43787437385913,0.01094531297752748,20
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,72.58137866026098,0.0024336205083456686,27
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=DISTRIBUIÇÃO,564.2883876488493,0.018920332158907115,14
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=E&P,-72.09098694913175,0.0024171778980321746,28
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=GÁS & ENERGIA / G&EBC,201.86167004569037,0.006768329689238397,23
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=INTERNACIONAL,186.85317524775039,0.006265101706884518,24
H1,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,350,Segmento=REFINO / RTC,2250.6600289259463,0.07546360381697859,4
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Custo_t,12457.584988626255,0.3516016764144583,1
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Custo_t_1,3706.1874663374574,0.10460307735891286,4
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Custo_t_4,-212.20515935218054,0.005989257937244196,15
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Receita_t,7832.880930056472,0.22107447540411254,2
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Receita_t_1,-5061.197247217026,0.14284674263996194,3
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Receita_t_4,863.0263350715016,0.02435797198879296,6
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Despesas_t,-528.0127333700304,0.014902580427151911,10
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Despesas_t_1,215.19899220785854,0.006073755586822514,14
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Despesas_t_4,-479.39107113650687,0.01353028732483934,11
H1,Validação,66,2T22,Ridge Contábil,0.1,354,EBIT_t,746.72927583785,0.021075615013026294,7
H1,Validação,66,2T22,Ridge Contábil,0.1,354,EBIT_t_1,-477.9666046611834,0.013490083320517699,12
H1,Validação,66,2T22,Ridge Contábil,0.1,354,EBIT_t_4,45.11554686601123,0.0012733368405615708,19
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Trimestre_Sin,23.784355814856497,0.0006712873630464142,20
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Trimestre_Cos,-641.857204576655,0.018115715795147563,8
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,242.32937051985274,0.0068394807658973345,13
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=DISTRIBUIÇÃO,179.5385673660886,0.0050672791977418455,16
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=E&P,-529.4533681703233,0.014943240764717052,9
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=GÁS & ENERGIA / G&EBC,129.7264429334126,0.003661386605214101,17
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=INTERNACIONAL,46.87492987461702,0.001322993496795158,18
H1,Validação,66,2T22,Ridge Contábil,0.1,354,Segmento=REFINO / RTC,1011.8995682870631,0.028559755755038347,5
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Custo_t,7172.894680521102,0.23414319540339287,1
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Custo_t_1,3022.2357679156826,0.09865416564443351,3
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Custo_t_4,952.0309888663214,0.03107693445737561,10
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Receita_t,5905.407472771763,0.1927688942079104,2
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Receita_t_1,1045.1415265405951,0.03411632089587809,7
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Receita_t_4,775.6033512686768,0.025317846576611798,11
H1,Validação,66,2T22,Ridge + Brent e Câmbio,10.0,354,Despesas_t,-961.7398364579911,0.031393858195984434,8
