Horizonte,Modelo,Feature,N_Janelas,Beta_Medio,Beta_DP,Beta_Min,Beta_Max,Abs_Beta_Medio,Consistencia_Sinal,Mudancas_Sinal,Importancia_Media,Top5_Frequencia,Rank_Medio
H3,Ridge + Brent e Câmbio,Segmento=E&P,30,773.5604302896703,377.9444736154489,-318.77657609809035,1225.7793453222107,821.6891980297007,0.9,2,0.020754878067399216,0.0,15.8
H3,Ridge + Brent e Câmbio,Segmento=GÁS & ENERGIA / G&EBC,30,143.24600081741787,93.65860211754878,0.16786503819571047,296.8904690510977,143.24600081741787,1.0,0,0.004030166846858871,0.0,26.966666666666665
H3,Ridge + Brent e Câmbio,Segmento=INTERNACIONAL,30,270.7959925508051,131.69154238322307,42.57031705304079,440.5838045814342,270.7959925508051,1.0,0,0.006307821281857505,0.0,23.866666666666667
H3,Ridge + Brent e Câmbio,Segmento=REFINO / RTC,30,4842.172513420652,671.464565561543,3354.3281596109914,6148.857697594267,4842.172513420652,1.0,0,0.1212005626534624,1.0,2.1333333333333333
H3,Ridge + Brent e Câmbio,Trimestre_Cos,30,472.5123929140786,112.31007258716619,194.75589880629096,664.3080699011848,472.5123929140786,1.0,0,0.011615693163332438,0.0,19.4
H3,Ridge + Brent e Câmbio,Trimestre_Sin,30,478.2166262687376,78.27803677859828,357.656046314446,724.5141957458906,478.2166262687376,1.0,0,0.012057019174987447,0.0,18.833333333333332
H3,Ridge + Brent e Câmbio,USD_BRL_Var_AA,30,-113.53090219501188,314.2633711017823,-635.3876247567229,384.90255854852614,295.99857918052004,0.6333333333333333,1,0.007550018871154632,0.0,23.7
H3,Ridge + Brent e Câmbio,USD_BRL_t,30,1584.0493776516284,1379.3890668852207,-550.578301271203,2977.461732190399,1781.490284732569,0.7,1,0.039992064454832686,0.2,11.566666666666666
H3,Ridge + Brent e Câmbio,USD_BRL_t_1,30,539.345423032007,1198.9331614896273,-1385.5797162341057,1734.8745339986635,1255.5913122585878,0.6333333333333333,1,0.030509367686365467,0.0,11.8
H3,Ridge + Brent e Câmbio,USD_BRL_t_4,30,-78.17908243150761,374.09242847091014,-1129.3708988018172,573.1562842641576,319.7518826539512,0.6333333333333333,3,0.008416281928385288,0.0,23.2
H4,Ridge Contábil,Custo_t,30,12487.053044907307,3899.8560349736654,4776.1471013186665,18128.869364405105,12487.053044907307,1.0,0,0.26823028303180935,1.0,1.2666666666666666
H4,Ridge Contábil,Custo_t_1,30,3665.486564352709,2083.069700038018,-522.6652656284845,7406.807580979304,3705.347725681082,0.9333333333333333,2,0.07881291758172888,0.43333333333333335,6.0
H4,Ridge Contábil,Custo_t_4,30,-3736.940019750526,1831.3615649541011,-9146.142714574675,-340.1083651216292,3736.940019750526,1.0,0,0.08041520938218948,0.5666666666666667,5.733333333333333
H4,Ridge Contábil,Despesas_t,30,-156.50071093074516,331.2575601338972,-698.5402900340158,306.94724018163896,322.5233119561679,0.6,3,0.006966574780400348,0.0,15.533333333333333
H4,Ridge Contábil,Despesas_t_1,30,35.365753374779906,335.8023971552877,-570.7544883518652,622.6567358093711,286.031279913131,0.6666666666666666,4,0.0061720782522542384,0.0,16.4
H4,Ridge Contábil,Despesas_t_4,30,448.783013869071,227.16720105014457,-299.8075733708625,1077.0904807890843,468.77018542712847,0.9666666666666667,2,0.010236700796073916,0.0,13.333333333333334
H4,Ridge Contábil,EBIT_t,30,488.03362036543865,710.913462184823,-674.2865918756538,1441.899807013603,699.4891337591367,0.6333333333333333,3,0.014904688368329254,0.0,12.966666666666667
H4,Ridge Contábil,EBIT_t_1,30,-168.66955629099618,912.6835165253553,-1491.22213315156,1687.0459727385123,810.1671486987453,0.7333333333333333,3,0.01719531030073936,0.0,11.5
H4,Ridge Contábil,EBIT_t_4,30,162.00103116597592,637.8152391668536,-1041.012011844253,1738.4276848225466,553.4833086464263,0.5333333333333333,1,0.011999368642710586,0.0,12.866666666666667
H4,Ridge Contábil,Receita_t,30,581.948063230571,4208.554415958164,-6341.2125317979735,10022.719472021932,3514.8547102195475,0.5666666666666667,1,0.07706520992492931,0.5,6.1
H4,Ridge Contábil,Receita_t_1,30,-2207.625221761741,2786.4404110512123,-5362.688272246205,4298.497193815163,3318.5994053139016,0.7666666666666667,4,0.07057894493460558,0.6333333333333333,5.666666666666667
H4,Ridge Contábil,Receita_t_4,30,4556.184534958641,1766.9664119099189,2262.163362717038,9509.601627725237,4556.184534958641,1.0,0,0.09906659064905185,0.7333333333333333,4.333333333333333
H4,Ridge Contábil,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,30,-3.1214994119834047,165.12923153039765,-273.71174062236946,234.13976628387417,149.1668386335511,0.5,3,0.0031573293033017084,0.0,18.733333333333334
H4,Ridge Contábil,Segmento=DISTRIBUIÇÃO,30,1862.107000771,713.4494070438712,345.78774294562515,2780.753980812507,1862.107000771,1.0,0,0.04034690999283632,0.1,7.766666666666667
H4,Ridge Contábil,Segmento=E&P,30,1235.0224891682478,1322.2933998144188,-2319.3259350519197,2827.596937346433,1680.5496376369072,0.8666666666666667,2,0.036657975230307026,0.03333333333333333,8.533333333333333
H4,Ridge Contábil,Segmento=GÁS & ENERGIA / G&EBC,30,586.6684291996066,247.17885050101413,87.8978636439716,911.0404746132776,586.6684291996066,1.0,0,0.012745252289482265,0.0,11.933333333333334
H4,Ridge Contábil,Segmento=INTERNACIONAL,30,460.6451186698654,210.83650807417825,-7.30593102448935,733.0809997038988,461.13218073816466,0.9666666666666667,2,0.00997668836438936,0.0,13.733333333333333
H4,Ridge Contábil,Segmento=REFINO / RTC,30,6780.155917695593,1277.0816338428845,3194.4001453759124,8143.878196212392,6780.155917695593,1.0,0,0.14681798618296843,1.0,2.3666666666666667
H4,Ridge Contábil,Trimestre_Cos,30,204.22030208803557,104.22109945629292,4.544121122297344,423.08535049611953,204.22030208803557,1.0,0,0.004429348923631274,0.0,17.466666666666665
H4,Ridge Contábil,Trimestre_Sin,30,-178.2594689342738,128.79969761365797,-427.49597450651356,115.42041371638253,192.9699153434893,0.9333333333333333,2,0.00422463306826148,0.0,17.766666666666666
H4,Ridge + Brent e Câmbio,Brent_BRL_t,30,-359.71307484929343,358.45289369902684,-833.5980649479828,118.1886689464219,390.70626139357313,0.7666666666666667,5,0.012028739340919452,0.0,19.933333333333334
H4,Ridge + Brent e Câmbio,Brent_Var_AA,30,609.5527568214485,553.6990509007159,-27.899242526515224,1297.1055924482357,613.5065138464137,0.9,2,0.018393389451404073,0.0,17.8
H4,Ridge + Brent e Câmbio,Brent_t,30,299.78447748664047,113.6861936353382,144.1716318524816,607.8334598384736,299.78447748664047,1.0,0,0.010314690245713765,0.0,20.833333333333332
H4,Ridge + Brent e Câmbio,Brent_t_1,30,-352.7618439143033,180.78679309117732,-610.7716619764924,-19.565075011300813,352.7618439143033,1.0,0,0.011444718908536386,0.0,19.033333333333335
H4,Ridge + Brent e Câmbio,Brent_t_4,30,-164.59933705984582,95.37836676878902,-266.2461218587138,62.30775730554191,173.49524695039437,0.9,2,0.006045603191445168,0.0,24.733333333333334
H4,Ridge + Brent e Câmbio,Custo_t,30,3743.17777818664,851.9250746579766,2750.725871917276,4911.72324697476,3743.17777818664,1.0,0,0.1266046678775446,1.0,1.5
H4,Ridge + Brent e Câmbio,Custo_t_1,30,3212.272131534434,563.1055061480712,2528.1860427070983,4116.236540263912,3212.272131534434,1.0,0,0.10962053798900513,1.0,3.0
H4,Ridge + Brent e Câmbio,Custo_t_4,30,2314.1710441444843,315.0438078918647,1932.1250271504805,2948.0257734678335,2314.1710441444843,1.0,0,0.07986886127698316,0.1,6.266666666666667
H4,Ridge + Brent e Câmbio,Despesas_t,30,-507.2384323120651,95.89615488301999,-746.7744528957314,-380.35447303042815,507.2384323120651,1.0,0,0.01752962468485194,0.0,14.466666666666667
H4,Ridge + Brent e Câmbio,Despesas_t_1,30,-405.23151363288855,58.891587379869236,-545.4117239917258,-291.7609235153161,405.23151363288855,1.0,0,0.014101377787170199,0.0,17.033333333333335
H4,Ridge + Brent e Câmbio,Despesas_t_4,30,131.1417674541241,94.67572611659259,-103.99068269634535,262.5720785276215,139.01017330288644,0.9333333333333333,2,0.0053046937962511675,0.0,24.466666666666665
H4,Ridge + Brent e Câmbio,EBIT_t,30,-448.0185530413706,179.59860946098922,-675.8879625988071,-61.04343791316217,448.0185530413706,1.0,0,0.01626429153462833,0.0,16.066666666666666
H4,Ridge + Brent e Câmbio,EBIT_t_1,30,-410.2806195711303,173.49977592872986,-630.983394584866,-98.02430977663992,410.2806195711303,1.0,0,0.013645759675632698,0.0,16.866666666666667
H4,Ridge + Brent e Câmbio,EBIT_t_4,30,55.003995313131504,488.6380040211254,-597.6484630762264,614.3478323703227,459.6685327795844,0.5333333333333333,1,0.016204862580383637,0.0,15.0
H4,Ridge + Brent e Câmbio,Receita_t,30,2956.0774330676386,608.7976142573889,2155.0969408638243,3771.2595015513925,2956.0774330676386,1.0,0,0.10043800354394153,0.8666666666666667,4.066666666666666
H4,Ridge + Brent e Câmbio,Receita_t_1,30,2567.6294312479004,323.0636432001456,2149.3786017075927,3097.009605412571,2567.6294312479004,1.0,0,0.08846175421863127,0.9,5.166666666666667
H4,Ridge + Brent e Câmbio,Receita_t_4,30,2164.1222290510914,153.73834968431507,1967.6576664936601,2595.9221939200584,2164.1222290510914,1.0,0,0.07601622867623857,0.13333333333333333,6.3
H4,Ridge + Brent e Câmbio,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,30,-883.1639119473446,239.73545056893116,-1254.408105309447,-615.0149278733709,883.1639119473446,1.0,0,0.02976748584215104,0.0,9.033333333333333
H4,Ridge + Brent e Câmbio,Segmento=DISTRIBUIÇÃO,30,399.5088215049713,83.08206442185008,241.702404601296,573.0391748370643,399.5088215049713,1.0,0,0.01437790067021788,0.0,16.533333333333335
H4,Ridge + Brent e Câmbio,Segmento=E&P,30,-380.7085514822496,174.80398343944168,-831.3613377810699,-193.16152443074125,380.7085514822496,1.0,0,0.01372792514427724,0.0,18.433333333333334
H4,Ridge + Brent e Câmbio,Segmento=GÁS & ENERGIA / G&EBC,30,-551.2996280704182,184.46490588370634,-861.6598575382782,-365.4698945686267,551.2996280704182,1.0,0,0.018364026524789405,0.0,13.733333333333333
H4,Ridge + Brent e Câmbio,Segmento=INTERNACIONAL,30,-266.17342801800004,121.61206636547105,-440.1563206283495,-43.00997856141097,266.17342801800004,1.0,0,0.009824021995886336,0.0,20.833333333333332
H4,Ridge + Brent e Câmbio,Segmento=REFINO / RTC,30,3622.600689835604,651.2033384471466,2829.517417826317,4623.026227767803,3622.600689835604,1.0,0,0.1235776800849886,1.0,1.7
H4,Ridge + Brent e Câmbio,Trimestre_Cos,30,156.01573430949296,63.649961579547046,-8.174258933355121,271.95295622777155,156.56068490504998,0.9666666666666667,2,0.005369499003653683,0.0,25.466666666666665
H4,Ridge + Brent e Câmbio,Trimestre_Sin,30,-251.93772800123483,85.42238996052505,-360.1665969180683,-68.20160660843591,251.93772800123483,1.0,0,0.00854905337624726,0.0,22.2
H4,Ridge + Brent e Câmbio,USD_BRL_Var_AA,30,-2.1773853199641695,381.4051341063677,-463.24809421576003,537.2354135810905,353.2754905517651,0.6,1,0.012141780475062872,0.0,18.666666666666668
H4,Ridge + Brent e Câmbio,USD_BRL_t,30,369.7796601907985,517.607333070073,-379.562521968385,910.7241059049047,581.4273424715691,0.6666666666666666,1,0.019067766223300007,0.0,14.166666666666666
H4,Ridge + Brent e Câmbio,USD_BRL_t_1,30,465.21481197550145,501.7109914510442,-210.05253758183994,972.3804874162047,591.0744894032854,0.6333333333333333,1,0.019029722714477858,0.0,15.4
H4,Ridge + Brent e Câmbio,USD_BRL_t_4,30,95.56401840651289,140.351487247501,-87.64265156179204,461.8497172279934,113.1290720716148,0.8333333333333334,4,0.00391533316566684,0.0,26.3
